id,naslov,studio,zanri,dolzina,vir,tip,stevilo,ocena
40504,Major 2nd (TV) 2nd Season,OLM,"4,8,30,27",25,Manga,TV,"16,729",7.52

40403,Shin Sakura Taisen the Animation,SANZIGEN,"2,24,18,27",12,Game,TV,"15,654",5.80

41266,Bessatsu Olympia Kyklos,Gosay Studio,"4,36,30,13,42",24,Manga,TV,"14,817",6.99

40145,Yu☆Gi☆Oh!: Sevens,Bridge,"1,10,11,27",?,Card game,TV,"13,823",5.29

40506,Shadowverse (TV),Zexcs,"10,11",48,Card game,TV,"11,891",5.68

40677,Argonavis from BanG Dream!,SANZIGEN,"8,19",13,Original,TV,"9,417",6.79

40893,Komatta Jiisan,Kachidoki Studio,"2,4,8,22,36",13,Manga,TV,"3,720",6.38

41558,Asatir: Mirai no Mukashi Banashi,Toei Animation,2,13,Original,TV,"3,200",6.01

41283,Cardfight!! Vanguard Gaiden: If,OLM,"1,2,4,6,11,20",25,Original,TV,"2,686",6.43

41405,Bakugan: Armored Alliance,TMS Entertainment,"1,10,11",52,Original,TV,"2,509",5.67

41381,Garugaku.: Sei Girls Square Gakuin,OLM,"19,23",50,Game,TV,"1,606",5.60

40880,Kiratto Pri☆chan Season 3,Tatsunoko Production,"4,36,19,25",51,Game,TV,"1,531",6.74

41426,Watanuki-san Chi to,-,36,12,Other,TV,"1,159",N/A

41062,Tomica Kizuna Gattai: Earth Granner,OLM,"1,2,24,18",51,Other,TV,"1,109",5.99

41401,TV Yarou Nanaana: Kaibutsu Kraken wo Oe!,Studio Crocodile,"2,4",24,Original,TV,"1,031",5.92

43729,Semi wa Magic Cube 2nd Season,Durufix,"1,10",26,Original,TV,798,N/A

41440,"Anoyo no Subete wa, Obake-gumi!",-,"4,37",34,Original,TV,714,N/A

40983,Hakushon Daimaou 2020,Nippon Animation,"4,10",20,Original,TV,705,6.06

41349,Ooya-san to Boku,Fanworks,36,10,Manga,TV,305,N/A

41951,Mukashi Keibanashi 2nd Season,-,"4,10,30,20",4,Original,TV,153,N/A

39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,White Fox,"8,10,41,40",13,Light novel,TV,"834,113",8.41

40839,"Kanojo, Okarishimasu",TMS Entertainment,"4,22,23,27",12,Manga,TV,"678,607",7.33

41353,The God of High School,MAPPA,"1,2,4,10,24,37,17",13,Web manga,TV,"663,302",7.06

39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,feel.,"4,8,22,36,23",12,Light novel,TV,"529,036",8.40

40956,Enen no Shouboutai: Ni no Shou,David Production,"1,37,27",24,Manga,TV,"513,743",7.76

40496,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",SILVER LINK.,"1,10,6,23",13,Light novel,TV,"508,846",7.36

40052,Great Pretender,Wit Studio,"1,2,4,7,40",23,Original,TV,"449,166",8.30

40540,Sword Art Online: Alicization - War of Underworld 2nd Season,A-1 Pictures,"1,2,10,22,11",11,Light novel,TV,"429,589",7.44

41226,Uzaki-chan wa Asobitai!,ENGI,"4,22,36,9",12,Manga,TV,"329,581",7.01

40056,Deca-Dence,Nut,"1,2,24",12,Original,TV,"245,793",7.42

40708,Monster Musume no Oishasan,Arvo Animation,"4,10,22,9",12,Light novel,TV,"153,930",6.52

40436,Peter Grill to Kenja no Jikan,Wolfsbane,"4,10,9,35",12,Manga,TV,"142,848",5.48

40623,Dokyuu Hentai HxEros,Project No.9,"1,4,37,9,23,27",12,Manga,TV,"103,379",5.75

40529,No Guns Life 2nd Season,Madhouse,"1,8,24,42",12,Manga,TV,"65,371",7.06

40074,Gibiate,l-a-unch・BOX,"1,10,14,17,21",12,Original,TV,"59,039",3.81

40075,Koi to Producer: EVOL×LOVE,MAPPA,"7,22,24,31",12,Game,TV,"45,036",6.16

37587,Lapis Re:LiGHTs,Yokohama Animation Lab,"10,19",12,Other,TV,"35,629",6.64

39948,Muhyo to Rouji no Mahouritsu Soudan Jimusho 2nd Season,Studio Deen,"1,4,8,7,37,27",12,Manga,TV,"21,338",6.88

42260,Ninja Collection,DRAWIZ,"14,37",13,Original,TV,"14,223",3.78

38835,Umayon,DMM.futureworks,"4,36,30",12,4-koma manga,TV,"13,413",6.21

40473,Chou Futsuu Toshi Kashiwa Densetsu R,Super Normal Studio,"4,10",10,Other,TV,"4,127",4.35

41807,Get Up! Get Live! #Geragera,Spell Bound,"4,36",10,Other,TV,947,N/A

42145,Hulaing Babies Aratame: Staying Babies,Fukushima Gaina,"4,36",4,Original,TV,633,5.26

42090,Taeko no Nichijou 2nd Season,DLE,36,132,Manga,TV,265,N/A

40748,Jujutsu Kaisen (TV),MAPPA,"1,37,6,23,27",24,Manga,TV,"1,499,682",8.73

40776,Haikyuu!!: To the Top 2nd Season,Production I.G,"4,8,30,23,27",12,Manga,TV,"554,018",8.54

41389,Tonikaku Kawaii,Seven Arcs,"4,22,27",12,Manga,TV,"493,945",7.92

40454,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,J.C.Staff,"1,2,4,10,22",12,Light novel,TV,"413,877",7.45

41433,Akudama Drive,Studio Pierrot,"1,24",12,Original,TV,"300,744",7.65

40571,Majo no Tabitabi,C2C,"2,10",12,Light novel,TV,"280,252",7.55

40911,Yuukoku no Moriarty,Production I.G,"7,41,13,40,27",11,Manga,TV,"267,211",8.12

40497,Mahouka Koukou no Rettousei: Raihousha-hen,8bit,"1,22,24,37,23",13,Light novel,TV,"261,044",7.28

41619,Munou na Nana,Bridge,"37,41,40,31,27",13,Manga,TV,"228,153",7.23

41006,Higurashi no Naku Koro ni Gou,Passione,"5,14,7,37,41,40",24,Visual novel,TV,"211,964",7.22

41345,Noblesse,Production I.G,"1,37,23,32",13,Web manga,TV,"211,838",6.84

41930,Kamisama ni Natta Hi,P.A. Works,"8,10",12,Original,TV,"205,208",6.81

41380,100-man no Inochi no Ue ni Ore wa Tatteiru,Maho Film,"1,8,10,11,27",12,Manga,TV,"199,013",6.48

40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",SILVER LINK.,"1,10,22,38",12,Light novel,TV,"198,447",6.59

40397,Maoujou de Oyasumi,Doga Kobo,"4,10,6,27",12,Manga,TV,"145,434",8.01

39790,Adachi to Shimamura,Tezuka Productions,"26,22,36,23",12,Light novel,TV,"139,861",7.13

41312,Kami-tachi ni Hirowareta Otoko,Maho Film,"2,10,36",12,Light novel,TV,"124,033",6.93

40059,Golden Kamuy 3rd Season,Geno Studio,"1,2,13,42",12,Manga,TV,"108,098",8.45

40974,Kuma Kuma Kuma Bear,EMT Squared,"2,4,10",12,Light novel,TV,"100,047",7.19

41911,Hanyou no Yashahime: Sengoku Otogizoushi,Sunrise,"1,2,4,10,37,6,13",24,Original,TV,"97,224",6.72

40359,Ikebukuro West Gate Park,Doga Kobo,"8,7",12,Novel,TV,"89,187",6.85

41783,Iwa Kakeru!: Sport Climbing Girls,Blade,"4,30,23",12,Web manga,TV,"74,080",6.47

40550,Assault Lily: Bouquet,Shaft,"1,10",12,Other,TV,"67,044",6.46

40906,Dragon Quest: Dai no Daibouken (2020),Toei Animation,"1,2,10,27",?,Manga,TV,"53,391",7.12

40879,Love Live! Nijigasaki Gakuen School Idol Doukoukai,Sunrise,"36,19,23",13,Other,TV,"53,141",7.57

41834,King&#039;s Raid: Ishi wo Tsugumono-tachi,OLM,"1,2,10",26,Game,TV,"52,865",5.98

42571,Dogeza de Tanondemita,-,"4,10,9",12,Web manga,TV,"51,376",5.65

42668,Taisou Zamurai,MAPPA,30,11,Original,TV,"46,908",7.25

38337,Gochuumon wa Usagi Desu ka? Bloom,Encourage Films,"4,36",12,4-koma manga,TV,"46,098",7.95

40803,Hypnosis Mic: Division Rap Battle - Rhyme Anima,A-1 Pictures,"1,24,19",13,Other,TV,"46,033",6.78

41372,Senyoku no Sigrdrifa,A-1 Pictures,"1,38",12,Original,TV,"37,576",6.44

37599,Magatsu Wahrheit: Zuerst,Yokohama Animation Lab,"1,10",12,Game,TV,"30,656",6.57

39609,Ochikobore Fruit Tart,feel.,"36,19",12,4-koma manga,TV,"30,180",6.77

41364,One Room Third Season,Zero-G,36,12,Original,TV,"25,366",6.46

40958,Rail Romanesque,Saetta,36,12,Visual novel,TV,"23,411",5.08

38005,Strike Witches: Road to Berlin,David Production,"1,24,9,38",12,Original,TV,"19,718",7.34

39681,D4DJ: First Mix,SANZIGEN,19,13,Original,TV,"18,732",7.65

42391,Osomatsu-san 3rd Season,Studio Pierrot,"4,20",25,Manga,TV,"17,341",7.32

40272,A3! Season Autumn &amp; Winter,P.A. Works,"8,36",12,Game,TV,"16,651",7.31

40833,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,Team TillDawn,"4,36",24,Manga,TV,"11,589",7.25

41574,Guraburu!,DMM.futureworks,"2,10",12,4-koma manga,TV,"11,344",5.71

40085,Maesetsu!,AXsiZ,"4,36",12,Original,TV,"9,667",5.78

42414,Eternity: Shinya no Nurekoi Channel ♡,Seven,"22,9",12,Manga,TV,"6,311",5.72

38669,Tsukiuta. The Animation 2,Children&#039;s Playground Entertainment,19,13,Music,TV,"6,148",6.61

42883,Sore dake ga Neck,Toho Interactive Animation,7,12,Original,TV,"5,525",5.65

44056,Tokyo Gambo,Jumonji,36,?,Original,TV,"2,995",N/A

42657,Himitsukessha Taka no Tsume: Golden Spell,DLE,"4,20,31",12,Original,TV,892,6.15

42482,Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season,Pie in the sky,20,25,Original,TV,880,N/A

43350,Gebäude Bäude,Jinnis Animation Studios,"4,24",10,Original,TV,856,6.18

43416,Kaoru no Taisetsu na Mono,Kachidoki Studio,4,?,Original,TV,376,N/A

40028,Shingeki no Kyojin: The Final Season,MAPPA,"1,8,10,7,38,31,27",16,Manga,TV,"1,324,577",8.91

42897,Horimiya,CloverWorks,"4,22,36,23,27",13,Manga,TV,"820,890",8.21

39617,Yakusoku no Neverland 2nd Season,CloverWorks,"7,24,41,40,27",11,Manga,TV,"717,530",5.45

39535,Mushoku Tensei: Isekai Ittara Honki Dasu,Studio Bind,"8,10,9",11,Light novel,TV,"705,736",8.36

40852,Dr. Stone: Stone Wars,TMS Entertainment,"2,4,24,27",11,Manga,TV,"698,332",8.19

39551,Tensei shitara Slime Datta Ken 2nd Season,8bit,"1,2,4,10,6",12,Light novel,TV,"607,312",8.41

42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,White Fox,"8,10,41,40",12,Light novel,TV,"596,510",8.53

43299,Wonder Egg Priority,CloverWorks,"8,10,40",12,Original,TV,"548,019",7.86

39783,5-toubun no Hanayome ∬,Bibury Animation Studios,"4,22,35,23,27",12,Manga,TV,"470,325",8.15

40750,Kaifuku Jutsushi no Yarinaoshi,TNK,"2,8,10,9,35",12,Light novel,TV,"403,587",6.31

42923,SK∞,Bones,"4,30",12,Original,TV,"363,816",8.04

40935,Beastars 2nd Season,Orange,"8,36,40,23,27",12,Manga,TV,"311,499",7.92

41491,Nanatsu no Taizai: Fundo no Shinpan,Studio Deen,"1,2,10,37,27",24,Manga,TV,"288,610",6.62

37984,"Kumo Desu ga, Nani ka?",Millepensee,"1,2,4,10,7",24,Light novel,TV,"281,481",7.45

40908,Kemono Jihen,Ajia-Do,"1,7,37,6,27",12,Manga,TV,"264,472",7.44

41899,Ore dake Haireru Kakushi Dungeon,Okuruto Noboru,"1,2,10,9,35",12,Light novel,TV,"252,890",6.29

40530,Jaku-Chara Tomozaki-kun,Project No.9,"8,22,23",12,Light novel,TV,"241,957",7.18

39586,Hataraku Saibou!!,David Production,"4,27",8,Manga,TV,"208,172",7.32

40594,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,LIDENFILMS,"2,10",12,Light novel,TV,"193,028",6.34

41109,Log Horizon: Entaku Houkai,Studio Deen,"1,2,10,11",12,Light novel,TV,"185,308",7.04

41694,Hataraku Saibou Black (TV),LIDENFILMS,"1,8,42",13,Manga,TV,"175,332",7.55

38474,Yuru Camp△ Season 2,C-Station,"4,36",13,Manga,TV,"155,696",8.54

40907,World Trigger 2nd Season,Toei Animation,"1,24,37,23,27",12,Manga,TV,"93,798",8.09

41392,Urasekai Picnic,Felix Film,"2,10,26,7,24",12,Novel,TV,"90,989",6.56

40679,2.43: Seiin Koukou Danshi Volley-bu,David Production,"8,36,30,23",12,Novel,TV,"90,037",6.15

39808,Non Non Biyori Nonstop,SILVER LINK.,"4,36,42",12,Manga,TV,"87,320",8.41

42250,Bungou Stray Dogs Wan!,Bones,"4,36,37",12,Manga,TV,"72,586",7.89

38853,Ex-Arm,Visual Flight,"1,24,42",12,Manga,TV,"67,744",2.96

41762,Tenchi Souzou Design-bu,Asahi Production,"4,10,36,42",12,Manga,TV,"59,724",7.17

42822,Kai Byoui Ramune,Platinum Vision,"4,37,40,27",12,Manga,TV,"52,969",7.17

40842,Idoly Pride,Lerche,19,12,Original,TV,"43,668",7.45

40961,Hortensia Saga (TV),LIDENFILMS,"1,2,10",12,Game,TV,"43,562",5.78

46118,Wave!!: Surfing Yappe!! (TV),Asahi Production,"36,30",12,Other,TV,"39,098",5.84

40930,Azur Lane: Bisoku Zenshin!,CANDY BOX,"4,24,36,38",12,4-koma manga,TV,"34,183",7.06

40786,Skate-Leading☆Stars,J.C.Staff,"4,8,30,23",12,Original,TV,"32,828",6.42

40964,Back Arrow,Studio VOLN,"1,10,18",24,Original,TV,"31,943",6.30

42941,Uma Musume: Pretty Derby (TV) Season 2,Studio Kai,"4,36,30",13,Game,TV,"30,123",8.00

42825,Project Scard: Praeter no Kizu,GoHands,"1,31",13,Other,TV,"26,792",5.83

41573,Majutsushi Orphen Hagure Tabi: Kimluck-hen,Studio Deen,"1,2,8,10,17",11,Light novel,TV,"19,313",6.15

39725,I★Chu: Halfway Through the Idol,Lay-duce,"4,36,19,23",12,Game,TV,"12,930",6.56

32455,Gekidol: Actidol Project,Hoods Entertainment,"24,19",12,Original,TV,"11,910",5.54

41556,Maiko-san Chi no Makanai-san,J.C.Staff,"4,47,36,27",12,Manga,TV,"11,613",6.68

36458,Soukou Musume Senki,Studio A-CAT,"1,10,38",12,Game,TV,"11,581",5.75

42959,Yatogame-chan Kansatsu Nikki Sansatsume,Creators in Pack,"4,36,23,27",12,4-koma manga,TV,"10,669",6.35

44208,Yami Shibai 8,DRAWIZ,"5,14,37",13,Original,TV,"10,546",5.68

41520,Show by Rock!! Stars!!,Kinema Citrus,"4,19",12,Game,TV,"8,565",7.06

42506,World Witches Hasshin Shimasu!,Acca effe,"4,38",12,Original,TV,"8,458",6.37

41521,WIXOSS Diva(A)Live,J.C.Staff,11,12,Card game,TV,"8,435",5.62

44191,Tropical-Rouge! Precure,Toei Animation,"1,10,25",?,Original,TV,"7,178",7.17

40957,Shin Chuuka Ichiban! 2nd Season,Nihon Ad Systems,"4,47,27",12,Manga,TV,"4,213",6.64

42981,Idolls!,Shin-Ei Animation,19,10,Original,TV,"3,913",5.10

45782,D4DJ Petit Mix,DMM.futureworks,"4,19",26,Original,TV,"3,518",6.89

42653,Aikatsu Planet!,Bandai Namco Pictures,"36,19,23",24,Game,TV,"2,284",6.58

44040,Abciee Shuugyou Nikki,Fanworks,4,12,Other,TV,"2,194",5.51

45207,Okashi na Sabaku no Suna to Manu,Kachidoki Studio,4,50,Manga,TV,"1,110",5.69

45596,Kindan Joshi,-,"4,22",5,Original,TV,552,N/A

41587,Boku no Hero Academia 5th Season,Bones,"1,4,23,31,27",25,Manga,TV,"765,218",7.47

42249,Tokyo Revengers,LIDENFILMS,"1,8,37,23,27",24,Manga,TV,"724,652",8.28

41025,Fumetsu no Anata e,Brain&#039;s Base,"2,8,37,27",20,Manga,TV,"575,396",8.45

42361,"Ijiranaide, Nagatoro-san",Telecom Animation Film,"4,22,36",12,Manga,TV,"535,558",7.46

40938,Hige wo Soru. Soshite Joshikousei wo Hirou.,Project No.9,"8,22",13,Light novel,TV,"429,345",7.34

41457,86,A-1 Pictures,"1,8,24,18,38",11,Light novel,TV,"380,408",8.20

46095,Vivy: Fluorite Eye&#039;s Song,Wit Studio,"1,24,41,19",13,Original,TV,"328,935",8.50

41623,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,Okuruto Noboru,"4,10,9,35",10,Light novel,TV,"273,187",6.73

42938,Fruits Basket: The Final,TMS Entertainment,"4,8,22,36,37,25",13,Manga,TV,"268,320",9.07

41456,"Sentouin, Hakenshimasu!",J.C.Staff,"1,4,10",12,Light novel,TV,"255,118",7.22

40586,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",Revoroot,"4,10,36",12,Light novel,TV,"242,046",7.02

41488,Tensura Nikki: Tensei shitara Slime Datta Ken,8bit,"4,10,36,27",12,Manga,TV,"222,727",7.54

46102,Odd Taxi,OLM,7,13,Original,TV,"199,536",8.79

42205,Shaman King (2021),Bridge,"2,4,37,31,27",52,Manga,TV,"196,281",6.66

43007,Osananajimi ga Zettai ni Makenai Love Comedy,Doga Kobo,"4,22,35,23",12,Light novel,TV,"191,575",6.11

41402,Mairimashita! Iruma-kun 2nd Season,Bandai Namco Pictures,"4,10,37,6,23,27",21,Manga,TV,"181,070",8.10

41103,Koi to Yobu ni wa Kimochi Warui,Nomad,"4,22",12,Web manga,TV,"168,640",7.18

44276,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,ENGI,"1,4,10,11",12,Light novel,TV,"163,427",6.50

42192,Edens Zero,J.C.Staff,"2,4,10,24,29,27",25,Manga,TV,"157,618",7.33

40174,Zombieland Saga: Revenge,MAPPA,"4,37,19",12,Original,TV,"154,881",8.05

43325,Yuukoku no Moriarty 2nd Season,Production I.G,"7,41,13,40,27",13,Manga,TV,"151,194",8.22

40729,Nomad: Megalo Box 2,TMS Entertainment,"1,8,24,30",13,Original,TV,"145,995",8.21

43439,Shadows House,CloverWorks,"36,37,42",13,Manga,TV,"141,669",7.77

42826,Seijo no Maryoku wa Bannou Desu,Diomedéa,"10,22,36",12,Light novel,TV,"112,837",7.26

42590,Mashiro no Oto,Shin-Ei Animation,"8,36,19,23,27",12,Manga,TV,"112,825",7.56

41265,Mars Red,Signal.MD,"1,37,13,38,32",13,Other,TV,"101,583",6.64

40870,SSSS.Dynazenon,Trigger,"1,24,18",12,Original,TV,"90,932",7.46

42395,Shakunetsu Kabaddi,TMS Entertainment,"4,30,23",12,Web manga,TV,"79,720",7.09

47250,Jouran: The Princess of Snow and Blood,Bakken Record,"1,37,13",12,Original,TV,"79,701",6.09

40685,Super Cub,Studio Kai,"36,23",12,Light novel,TV,"79,637",7.45

43756,Bakuten!!,Zexcs,30,12,Original,TV,"74,538",7.59

40752,Bishounen Tanteidan,Shaft,"7,23",12,Novel,TV,"74,405",7.21

42307,Subarashiki Kono Sekai The Animation,domerica,"1,2",12,Game,TV,"57,646",6.15

43229,Godzilla: S.P,Bones,"1,7,24,18",13,Original,TV,"51,033",6.70

40526,"Dragon, Ie wo Kau.",Signal.MD,"4,10,27",12,Manga,TV,"41,819",6.42

47391,Seven Knights Revolution: Eiyuu no Keishousha,domerica,"1,2,10",12,Game,TV,"40,935",6.36

42774,Sayonara Watashi no Cramer,LIDENFILMS,"8,30,27",13,Manga,TV,"36,499",6.10

42568,Yakunara Mug Cup mo,Nippon Animation,"36,23",12,Manga,TV,"36,170",6.49

47639,Blue Reflection Ray,J.C.Staff,23,24,Game,TV,"22,714",5.77

43763,Cestvs: The Roman Fighter,Bandai Namco Pictures,"1,8,13,42",11,Manga,TV,"16,748",6.00

45665,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,Studio Comet,"1,36",12,Original,TV,"16,511",5.97

42516,Cardfight!! Vanguard: overDress,GIFTanimation,"4,11",12,Original,TV,"9,769",5.89

42321,Battle Athletess Daiundoukai ReSTART!,Seven,"1,2,4,24,30,23",12,Original,TV,"6,450",5.15

42071,Yuuki Yuuna wa Yuusha de Aru Churutto!,DMM.futureworks,"4,8,10,36",12,Game,TV,"5,676",5.89

45587,Itazuraguma no Gloomy,NAZ,4,12,Other,TV,"5,616",5.18

45618,Dinosaur Biyori,Fanworks,36,26,Original,TV,"1,736",N/A

48442,Shikaru Neko,-,36,?,Manga,TV,"1,237",N/A

48391,Mazica Party,OLM,"10,11",?,Original,TV,"1,149",5.33

42870,Uchuu Nanchara Kotetsu-kun,Fanworks,"4,29",?,Web manga,TV,506,N/A

42068,Utau Soccer Panda Mifanda,-,"36,19",12,Other,TV,337,N/A

48770,Hyper Positive Yogoremon,FIREBUG,4,12,Original,TV,299,N/A

41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,8bit,"1,2,4,10,6",12,Manga,TV,"425,981",8.31

39247,Kobayashi-san Chi no Maid Dragon S,Kyoto Animation,"4,10,36",12,Manga,TV,"364,389",8.47

46471,"Tantei wa Mou, Shindeiru.",ENGI,"4,8,7,22",12,Light novel,TV,"261,973",6.37

48580,Vanitas no Karte,Bones,"37,13,32,27",12,Manga,TV,"257,629",7.92

43969,Kanojo mo Kanojo,Tezuka Productions,"4,22,35,23,27",12,Manga,TV,"229,784",6.68

40904,Bokutachi no Remake,feel.,"8,22,36",12,Light novel,TV,"218,530",7.50

41710,Genjitsu Shugi Yuusha no Oukoku Saikenki,J.C.Staff,"1,10,22,35,38",13,Light novel,TV,"210,245",7.20

43523,Tsuki ga Michibiku Isekai Douchuu,C2C,"1,2,4,10",12,Light novel,TV,"203,408",7.75

44203,Seirei Gensouki,TMS Entertainment,"1,2,8,10,22,35",12,Light novel,TV,"195,538",7.04

48849,Sonny Boy,Madhouse,"7,31",12,Original,TV,"170,225",7.68

48753,Jahy-sama wa Kujikenai!,SILVER LINK.,"4,37,27",20,Manga,TV,"163,434",7.02

42282,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,SILVER LINK.,"4,8,10,22,35,23,25",12,Light novel,TV,"154,920",7.27

47257,Shinigami Bocchan to Kuro Maid,J.C.Staff,"4,8,22,37",12,Manga,TV,"143,574",7.68

40620,Uramichi Oniisan,Studio Blanc,"4,36",13,Web manga,TV,"127,508",7.77

42627,Peach Boy Riverside,Asahi Production,"10,27",12,Manga,TV,"127,421",6.32

42340,Meikyuu Black Company,SILVER LINK.,"4,10",12,Manga,TV,"124,802",7.35

42625,Heion Sedai no Idaten-tachi,MAPPA,"2,10,6,42",11,Manga,TV,"123,994",7.73

46093,Shiroi Suna no Aquatope,P.A. Works,"8,36",24,Original,TV,"121,922",7.40

41812,Megami-ryou no Ryoubo-kun.,asread.,"4,22,9,35,27",10,Manga,TV,"118,753",6.57

43814,Deatte 5-byou de Battle,SynergySP,"37,11,31",12,Web manga,TV,"117,673",6.84

42544,Kaizoku Oujo,Production I.G,"1,2",12,Original,TV,"117,271",7.24

44881,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,Maho Film,"8,10,11,27",12,Manga,TV,"97,951",6.84

45572,Mahouka Koukou no Yuutousei,Connect,"10,24",13,Manga,TV,"97,649",6.56

40960,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,EMT Squared,"4,10",12,Light novel,TV,"87,699",6.52

48406,Re-Main,MAPPA,"30,23",12,Original,TV,"84,828",7.25

48488,Higurashi no Naku Koro ni Sotsu,Passione,"5,14,7,37,41,40",15,Visual novel,TV,"76,555",6.86

48492,Scarlet Nexus,Sunrise,"1,24,38,31",26,Game,TV,"65,412",5.69

43691,Kageki Shoujo!!,Pine Jam,"8,23,25",13,Manga,TV,"50,381",7.85

41530,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV) 2nd Season - Kakusei Zenya,Shaft,"8,41,40",8,Game,TV,"42,725",7.03

41169,Love Live! Superstar!!,Sunrise,"36,19,23",12,Other,TV,"42,192",8.06

43767,Night Head 2041,Shirogumi,"8,7,24,37,40",12,Other,TV,"36,298",6.62

48470,D_Cide Traumerei the Animation,SANZIGEN,"1,8,10",13,Other,TV,"19,740",5.89

48252,"Ore, Tsushima",Fanworks,"4,36,42",12,Manga,TV,"14,198",7.05

45577,IDOLiSH7: Third Beat!,TROYCA,"8,19",13,Game,TV,"12,215",8.25

49110,Yami Shibai 9,DRAWIZ,"5,14,37",13,Original,TV,"7,413",5.77

37008,Tsukipro The Animation 2,PRA,19,13,Music,TV,"5,820",6.12

43741,Getter Robo Arc,Bee Media,"1,24,18,27",13,Manga,TV,"4,004",6.17

48859,Pretty All Friends Selection,-,"4,36,19,25",16,Game,TV,"1,503",N/A

48926,"Komi-san wa, Comyushou desu.",OLM,"4,36,23,27",?,Manga,TV,"346,021",8.39

45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Studio Bind,"8,10,9",12,Light novel,TV,"327,597",8.65

48556,Takt Op. Destiny,Madhouse,"1,10,19",?,Original,TV,"263,136",7.91

44961,Platinum End,Signal.MD,"8,37,40,27",24,Manga,TV,"233,969",7.38

48483,Mieruko-chan,Passione,"4,14,37",12,Manga,TV,"218,241",7.48

46352,Blue Period,Seven Arcs,"8,36,23,42",?,Manga,TV,"205,701",7.75

47790,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",SILVER LINK.,"1,10",12,Light novel,TV,"188,446",7.71

49926,Kimetsu no Yaiba: Mugen Ressha-hen,ufotable,"37,6,13,27",7,Manga,TV,"174,150",8.44

48569,86 Part 2,A-1 Pictures,"1,8,24,18,38",12,Light novel,TV,"172,997",8.65

48761,Saihate no Paladin,Children&#039;s Playground Entertainment,"2,10",?,Light novel,TV,"130,151",7.41

42351,Senpai ga Uzai Kouhai no Hanashi,Doga Kobo,"4,22,36",12,Manga,TV,"120,453",7.86

44037,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita",Studio Flad,"2,10,22,36",13,Light novel,TV,"114,631",7.15

41946,Shuumatsu no Harem,AXsiZ,"24,9,35,27",11,Manga,TV,"103,062",6.63

40834,Ousama Ranking,Wit Studio,"2,10",23,Web manga,TV,"80,678",8.79

48471,Tsuki to Laika to Nosferatu,Arvo Animation,"24,29,32",12,Light novel,TV,"70,220",7.35

46985,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,Children&#039;s Playground Entertainment,"2,10,22",12,Light novel,TV,"68,867",6.31

38192,Sakugan,Satelight,"2,24,18",12,Novel,TV,"63,064",7.24

45055,Taishou Otome Otogibanashi,SynergySP,"4,22,36,13,27",12,Manga,TV,"50,298",7.66

44940,World Trigger 3rd Season,Toei Animation,"1,24,37,23,27",?,Manga,TV,"48,317",8.15

48804,Isekai Shokudou 2,OLM,"10,47,36",12,Light novel,TV,"43,022",7.64

41833,Kyuuketsuki Sugu Shinu,Madhouse,"4,37,32,27",12,Manga,TV,"40,790",6.71

49738,Heike Monogatari,Science SARU,13,?,Book,TV,"37,680",7.61

49292,Deep Insanity: The Lost Child,SILVER LINK.,24,?,Original,TV,"28,688",5.06

48776,Build Divide: Code Black,LIDENFILMS,"10,11",12,Original,TV,"26,362",6.17

44387,Sankaku Mado no Sotogawa wa Yoru,Zero-G,"28,8,7,37",12,Manga,TV,"25,567",6.28

